num_tasks,t_max,utilization,thm1,thm2,thm3,lo_tasks_list,hi_tasks_list
7,685,0.6963151795431087,,,,"[Task(2, 142, 19, 19, 383, 383)]","[Task(0, 63, 8, 30, 82, 82), Task(1, 230, 19, 52, 228, 228), Task(3, 594, 21, 54, 295, 295), Task(4, 231, 17, 39, 234, 234), Task(5, 82, 11, 39, 131, 131), Task(6, 173, 19, 73, 241, 241)]"
6,743,0.6965400731622898,,,,"[Task(0, 33, 7, 7, 375, 375), Task(4, 239, 19, 19, 254, 254), Task(5, 150, 5, 5, 303, 303)]","[Task(1, 112, 13, 33, 217, 217), Task(2, 93, 20, 60, 395, 395), Task(3, 519, 21, 47, 195, 195)]"
5,476,0.6952615765710718,,,,"[Task(2, 108, 13, 13, 61, 61), Task(4, 237, 18, 18, 28, 28)]","[Task(0, 58, 13, 48, 104, 104), Task(1, 86, 16, 50, 292, 292), Task(3, 169, 15, 60, 114, 114)]"
6,1739,0.6942509161297056,,,,"[Task(2, 139, 22, 22, 370, 370), Task(3, 119, 12, 12, 383, 383), Task(5, 1085, 10, 10, 319, 319)]","[Task(0, 155, 23, 80, 196, 196), Task(1, 50, 12, 40, 301, 301), Task(4, 373, 14, 32, 42, 42)]"
5,811,0.6949816352426248,,,,"[Task(2, 438, 14, 14, 82, 82), Task(3, 97, 24, 24, 212, 212), Task(4, 35, 5, 5, 45, 45)]","[Task(0, 43, 7, 26, 131, 131), Task(1, 191, 21, 74, 131, 131)]"
7,217,0.6958464480810312,,,,"[Task(0, 76, 8, 8, 213, 213), Task(4, 277, 23, 23, 253, 253)]","[Task(1, 53, 7, 18, 124, 124), Task(2, 99, 5, 19, 89, 89), Task(3, 159, 24, 60, 77, 77), Task(5, 337, 19, 54, 242, 242), Task(6, 85, 10, 37, 157, 157)]"
6,61,0.6965276792107071,,,,"[Task(1, 97, 13, 13, 347, 347), Task(5, 265, 16, 16, 307, 307)]","[Task(0, 213, 24, 93, 219, 219), Task(2, 310, 23, 88, 303, 303), Task(3, 202, 22, 65, 341, 341), Task(4, 63, 13, 32, 36, 36)]"
5,119094,0.6890101502753121,,,,"[Task(3, 32, 7, 7, 282, 282), Task(4, 53985, 22, 22, 231, 231)]","[Task(0, 82, 12, 33, 151, 151), Task(1, 26, 6, 15, 63, 63), Task(2, 248, 23, 69, 184, 184)]"
8,937,0.6905857949389779,,,,"[Task(0, 23, 5, 5, 303, 303), Task(2, 112, 12, 12, 285, 285), Task(3, 153, 13, 13, 312, 312), Task(5, 437, 14, 14, 17, 17), Task(6, 193, 11, 11, 34, 34), Task(7, 230, 17, 17, 46, 46)]","[Task(1, 254, 9, 18, 254, 254), Task(4, 133, 11, 24, 123, 123)]"
6,153,0.6955218046674473,,,,"[Task(3, 226, 12, 12, 159, 159), Task(4, 186, 19, 19, 209, 209)]","[Task(0, 38, 7, 14, 388, 388), Task(1, 61, 11, 31, 81, 81), Task(2, 109, 6, 14, 124, 124), Task(5, 58, 7, 25, 173, 173)]"
5,717,0.6956683332123903,,,,"[Task(2, 491, 19, 19, 177, 177), Task(4, 49, 9, 9, 152, 152)]","[Task(0, 78, 17, 34, 57, 57), Task(1, 474, 11, 33, 276, 276), Task(3, 56, 13, 34, 222, 222)]"
7,1057,0.6965003967700291,,,,"[Task(4, 58, 10, 10, 391, 391)]","[Task(0, 358, 23, 49, 263, 263), Task(1, 424, 22, 52, 277, 277), Task(2, 555, 23, 74, 94, 94), Task(3, 105, 23, 71, 85, 85), Task(5, 180, 22, 62, 266, 266), Task(6, 515, 13, 50, 202, 202)]"
6,564,0.6964053048239173,,,,"[Task(1, 250, 24, 24, 39, 39), Task(3, 315, 20, 20, 69, 69), Task(4, 214, 22, 22, 228, 228)]","[Task(0, 37, 9, 33, 237, 237), Task(2, 132, 14, 56, 131, 131), Task(5, 283, 24, 57, 256, 256)]"
6,849,0.6966998479290458,,,,"[Task(0, 66, 16, 16, 270, 270), Task(1, 107, 10, 10, 377, 377), Task(2, 128, 17, 17, 42, 42), Task(4, 230, 24, 24, 157, 157), Task(5, 158, 15, 15, 281, 281)]","[Task(3, 766, 22, 58, 396, 396)]"
5,658,0.6884097307141974,,,,"[Task(0, 392, 18, 18, 94, 94), Task(2, 70, 13, 13, 368, 368), Task(3, 34, 8, 8, 285, 285)]","[Task(1, 81, 16, 61, 369, 369), Task(4, 334, 8, 19, 73, 73)]"
8,724,0.6977078474515318,,,,"[Task(2, 123, 15, 15, 141, 141), Task(3, 332, 23, 23, 284, 284), Task(5, 338, 12, 12, 24, 24)]","[Task(0, 113, 19, 61, 85, 85), Task(1, 321, 14, 33, 233, 233), Task(4, 218, 14, 38, 145, 145), Task(6, 119, 11, 34, 216, 216), Task(7, 195, 20, 75, 171, 171)]"
6,675,0.6953664111328152,,,,"[Task(0, 52, 9, 9, 299, 299), Task(1, 548, 19, 19, 252, 252), Task(2, 80, 11, 11, 169, 169), Task(4, 69, 6, 6, 110, 110)]","[Task(3, 107, 22, 70, 359, 359), Task(5, 417, 24, 76, 298, 298)]"
6,18613,0.6961835080277686,,,,"[Task(0, 27, 6, 6, 67, 67), Task(3, 230, 11, 11, 309, 309), Task(5, 8203, 23, 23, 80, 80)]","[Task(1, 93, 16, 53, 353, 353), Task(2, 208, 21, 60, 75, 75), Task(4, 153, 23, 47, 128, 128)]"
4,79,0.6950953899844932,,,,"[Task(0, 51, 11, 11, 16, 16), Task(2, 110, 22, 22, 279, 279)]","[Task(1, 61, 9, 19, 31, 31), Task(3, 91, 12, 27, 372, 372)]"
6,460,0.6961911979068317,,,,"[Task(1, 156, 13, 13, 242, 242), Task(2, 168, 8, 8, 228, 228), Task(3, 193, 11, 11, 235, 235), Task(5, 92, 18, 18, 331, 331)]","[Task(0, 87, 20, 44, 134, 134), Task(4, 266, 22, 54, 65, 65)]"
6,17319,0.6956601282748434,,,,"[Task(1, 188, 14, 14, 123, 123), Task(2, 106, 13, 13, 332, 332), Task(3, 102, 21, 21, 147, 147), Task(5, 7738, 19, 19, 161, 161)]","[Task(0, 47, 8, 23, 134, 134), Task(4, 125, 15, 34, 366, 366)]"
5,322,0.6960015834150071,,,,"[Task(2, 427, 14, 14, 286, 286), Task(3, 44, 10, 10, 243, 243), Task(4, 117, 18, 18, 251, 251)]","[Task(0, 49, 10, 20, 397, 397), Task(1, 141, 11, 35, 272, 272)]"
7,301,0.6984992414965103,,,,"[Task(0, 99, 8, 8, 67, 67), Task(1, 125, 16, 16, 372, 372), Task(2, 228, 23, 23, 235, 235), Task(4, 156, 13, 13, 27, 27)]","[Task(3, 62, 9, 19, 353, 353), Task(5, 93, 9, 22, 93, 93), Task(6, 299, 19, 70, 169, 169)]"
8,444,0.6939256999623656,,,,"[Task(6, 284, 21, 21, 116, 116), Task(7, 257, 21, 21, 331, 331)]","[Task(0, 334, 19, 73, 331, 331), Task(1, 152, 15, 48, 340, 340), Task(2, 313, 23, 91, 117, 117), Task(3, 29, 5, 15, 305, 305), Task(4, 273, 21, 42, 276, 276), Task(5, 167, 10, 22, 281, 281)]"
5,999,0.6967209559506218,,,,"[Task(0, 114, 14, 14, 365, 365), Task(2, 97, 13, 13, 125, 125), Task(4, 511, 19, 19, 76, 76)]","[Task(1, 114, 20, 64, 209, 209), Task(3, 44, 10, 34, 292, 292)]"
4,173,0.695027195027195,,,,"[Task(0, 117, 16, 16, 41, 41), Task(2, 33, 7, 7, 53, 53), Task(3, 104, 13, 13, 228, 228)]","[Task(1, 104, 23, 91, 374, 374)]"
6,1212,0.6978985395806565,,,,"[Task(1, 106, 8, 8, 229, 229), Task(2, 244, 10, 10, 269, 269), Task(3, 43, 8, 8, 110, 110)]","[Task(0, 46, 7, 21, 385, 385), Task(4, 94, 20, 41, 70, 70), Task(5, 788, 24, 54, 263, 263)]"
6,382,0.6976292348271356,,,,"[Task(0, 61, 12, 12, 176, 176), Task(1, 334, 10, 10, 168, 168), Task(2, 47, 6, 6, 129, 129), Task(3, 259, 20, 20, 390, 390), Task(5, 206, 22, 22, 148, 148)]","[Task(4, 113, 18, 46, 274, 274)]"
5,1196,0.6975282651830748,,,,"[Task(2, 65, 16, 16, 233, 233), Task(4, 633, 24, 24, 114, 114)]","[Task(0, 175, 23, 53, 339, 339), Task(1, 169, 8, 23, 242, 242), Task(3, 98, 23, 92, 347, 347)]"
6,129,0.6973108652127809,,,,"[Task(1, 59, 9, 9, 53, 53), Task(2, 119, 21, 21, 167, 167)]","[Task(0, 140, 18, 55, 84, 84), Task(3, 95, 6, 12, 208, 208), Task(4, 191, 23, 54, 347, 347), Task(5, 374, 21, 75, 354, 354)]"
7,239,0.6952870956993391,,,,"[Task(1, 59, 7, 7, 188, 188), Task(4, 148, 19, 19, 44, 44), Task(6, 214, 14, 14, 117, 117)]","[Task(0, 333, 9, 22, 228, 228), Task(2, 274, 21, 73, 179, 179), Task(3, 99, 15, 50, 166, 166), Task(5, 47, 6, 23, 223, 223)]"
6,906,0.696948817320896,,,,"[Task(1, 167, 21, 21, 74, 74), Task(3, 496, 13, 13, 102, 102), Task(4, 94, 19, 19, 38, 38), Task(5, 118, 17, 17, 270, 270)]","[Task(0, 166, 7, 22, 259, 259), Task(2, 83, 13, 29, 207, 207)]"
6,1071,0.695608170064437,,,,"[Task(0, 343, 17, 17, 177, 177), Task(1, 38, 7, 7, 153, 153), Task(2, 136, 22, 22, 266, 266), Task(5, 604, 19, 19, 135, 135)]","[Task(3, 101, 18, 49, 357, 357), Task(4, 177, 16, 61, 255, 255)]"
5,5669,0.6974045592863424,,,,"[Task(1, 112, 21, 21, 302, 302), Task(3, 54, 9, 9, 376, 376)]","[Task(0, 51, 8, 29, 302, 302), Task(2, 128, 23, 90, 189, 189), Task(4, 2542, 17, 42, 82, 82)]"
6,1116,0.697164177020033,,,,"[Task(1, 102, 17, 17, 282, 282), Task(2, 118, 24, 24, 84, 84), Task(4, 642, 14, 14, 157, 157)]","[Task(0, 87, 9, 19, 362, 362), Task(3, 241, 17, 63, 342, 342), Task(5, 99, 13, 40, 344, 344)]"
4,182,0.6953780231991141,,,,"[Task(1, 109, 16, 16, 269, 269)]","[Task(0, 72, 17, 48, 117, 117), Task(2, 73, 18, 41, 270, 270), Task(3, 349, 23, 81, 269, 269)]"
4,34,0.6967592592592592,,,,"[Task(1, 240, 22, 22, 225, 225), Task(2, 135, 23, 23, 248, 248)]","[Task(0, 80, 17, 42, 202, 202), Task(3, 54, 12, 36, 94, 94)]"
7,411,0.6945563903503824,,,,"[Task(0, 417, 18, 18, 365, 365), Task(1, 47, 5, 5, 233, 233), Task(3, 143, 12, 12, 180, 180), Task(5, 266, 22, 22, 85, 85)]","[Task(2, 60, 12, 33, 194, 194), Task(4, 161, 14, 42, 78, 78), Task(6, 175, 16, 53, 154, 154)]"
8,10588,0.6974511124674505,,,,"[Task(0, 141, 13, 13, 159, 159)]","[Task(1, 277, 14, 34, 133, 133), Task(2, 114, 22, 78, 272, 272), Task(3, 35, 5, 19, 292, 292), Task(4, 126, 16, 63, 242, 242), Task(5, 370, 23, 48, 133, 133), Task(6, 621, 17, 61, 378, 378), Task(7, 4681, 11, 44, 88, 88)]"
5,349,0.6943306985272552,,,,"[Task(0, 153, 13, 13, 194, 194), Task(1, 56, 9, 9, 36, 36), Task(3, 55, 13, 13, 306, 306), Task(4, 123, 17, 17, 90, 90)]","[Task(2, 189, 14, 34, 35, 35)]"
4,147,0.6937117713235279,,,,"[Task(0, 82, 16, 16, 31, 31), Task(3, 317, 22, 22, 252, 252)]","[Task(1, 50, 12, 36, 106, 106), Task(2, 74, 14, 31, 41, 41)]"
7,525,0.6966562980501362,,,,"[Task(0, 150, 15, 15, 278, 278), Task(1, 158, 18, 18, 192, 192), Task(2, 171, 18, 18, 72, 72), Task(3, 398, 20, 20, 169, 169), Task(5, 119, 22, 22, 397, 397)]","[Task(4, 455, 13, 29, 230, 230), Task(6, 167, 19, 72, 127, 127)]"
4,660,0.692570253222588,,,,"[Task(1, 41, 7, 7, 229, 229), Task(2, 45, 10, 10, 180, 180)]","[Task(0, 47, 11, 40, 142, 142), Task(3, 366, 24, 67, 73, 73)]"
5,586,0.696979313014755,,,,"[Task(0, 33, 6, 6, 229, 229), Task(1, 46, 7, 7, 383, 383), Task(2, 422, 23, 23, 167, 167), Task(3, 150, 19, 19, 364, 364), Task(4, 33, 6, 6, 103, 103)]",[]
7,141,0.6981194118365767,,,,"[Task(0, 108, 17, 17, 117, 117), Task(2, 126, 8, 8, 69, 69), Task(3, 124, 21, 21, 197, 197), Task(4, 244, 23, 23, 381, 381)]","[Task(1, 416, 14, 41, 355, 355), Task(5, 211, 12, 24, 361, 361), Task(6, 130, 16, 56, 91, 91)]"
7,984,0.6974532529574049,,,,"[Task(1, 345, 18, 18, 175, 175), Task(2, 73, 18, 18, 372, 372), Task(3, 159, 19, 19, 185, 185), Task(6, 183, 24, 24, 220, 220)]","[Task(0, 478, 14, 46, 51, 51), Task(4, 294, 11, 30, 34, 34), Task(5, 295, 24, 85, 369, 369)]"
4,235,0.6959254030149552,,,,"[Task(0, 111, 17, 17, 82, 82), Task(1, 134, 20, 20, 31, 31), Task(2, 81, 15, 15, 262, 262)]","[Task(3, 48, 10, 24, 47, 47)]"
9,7096,0.6937830443507544,,,,"[Task(0, 48, 5, 5, 385, 385), Task(1, 63, 12, 12, 38, 38), Task(2, 216, 10, 10, 256, 256), Task(3, 116, 14, 14, 284, 284), Task(4, 280, 12, 12, 82, 82), Task(5, 220, 20, 20, 159, 159), Task(8, 3467, 6, 6, 335, 335)]","[Task(6, 313, 23, 73, 260, 260), Task(7, 863, 20, 57, 209, 209)]"
5,248,0.6953917085748446,,,,"[Task(0, 64, 13, 13, 217, 217), Task(1, 212, 14, 14, 103, 103), Task(2, 65, 14, 14, 313, 313)]","[Task(3, 157, 17, 67, 300, 300), Task(4, 117, 12, 34, 274, 274)]"
7,985,0.6952782492155813,,,,"[Task(1, 139, 13, 13, 344, 344), Task(4, 98, 9, 9, 337, 337), Task(5, 79, 17, 17, 278, 278)]","[Task(0, 41, 7, 22, 131, 131), Task(2, 592, 22, 86, 160, 160), Task(3, 496, 11, 36, 287, 287), Task(6, 232, 15, 35, 179, 179)]"
4,11,0.6946006274242016,,,,"[Task(0, 48, 8, 8, 55, 55)]","[Task(1, 129, 21, 84, 231, 231), Task(2, 41, 9, 26, 228, 228), Task(3, 103, 15, 33, 98, 98)]"
9,613,0.6976613886719474,,,,"[Task(1, 70, 8, 8, 128, 128), Task(2, 411, 22, 22, 257, 257), Task(3, 248, 22, 22, 347, 347), Task(4, 100, 5, 5, 259, 259), Task(7, 260, 7, 7, 323, 323), Task(8, 221, 16, 16, 399, 399)]","[Task(0, 573, 17, 43, 307, 307), Task(5, 102, 9, 36, 109, 109), Task(6, 138, 24, 94, 145, 145)]"
7,2324,0.6976934827897279,,,,"[Task(0, 53, 12, 12, 131, 131), Task(4, 371, 10, 10, 33, 33), Task(5, 110, 10, 10, 302, 302)]","[Task(1, 124, 15, 59, 265, 265), Task(2, 112, 14, 53, 282, 282), Task(3, 141, 13, 30, 62, 62), Task(6, 1246, 19, 39, 239, 239)]"
6,1122,0.6922189575040624,,,,"[Task(0, 193, 13, 13, 70, 70), Task(4, 113, 10, 10, 58, 58), Task(5, 741, 15, 15, 242, 242)]","[Task(1, 43, 10, 29, 335, 335), Task(2, 54, 8, 31, 249, 249), Task(3, 96, 13, 52, 116, 116)]"
8,1580,0.6964360854544017,,,,"[Task(0, 257, 6, 6, 78, 78), Task(2, 381, 19, 19, 221, 221), Task(3, 68, 11, 11, 314, 314), Task(4, 98, 16, 16, 189, 189), Task(6, 898, 22, 22, 209, 209)]","[Task(1, 151, 9, 33, 170, 170), Task(5, 85, 7, 28, 30, 30), Task(7, 167, 22, 64, 155, 155)]"
5,188,0.6942333567333567,,,,"[Task(0, 132, 5, 5, 49, 49), Task(1, 63, 12, 12, 86, 86)]","[Task(2, 74, 11, 27, 106, 106), Task(3, 74, 17, 49, 268, 268), Task(4, 80, 7, 17, 47, 47)]"
6,1471,0.6916582877855493,,,,"[Task(0, 30, 5, 5, 132, 132), Task(3, 127, 13, 13, 356, 356), Task(4, 39, 9, 9, 230, 230), Task(5, 345, 11, 11, 42, 42)]","[Task(1, 84, 11, 35, 329, 329), Task(2, 758, 22, 60, 102, 102)]"
7,1911,0.6947063879028245,,,,"[Task(0, 295, 6, 6, 38, 38), Task(1, 71, 11, 11, 211, 211), Task(4, 32, 6, 6, 194, 194)]","[Task(2, 47, 6, 13, 202, 202), Task(3, 250, 24, 91, 188, 188), Task(5, 188, 18, 58, 62, 62), Task(6, 1117, 14, 38, 277, 277)]"
6,835,0.6977589557265025,,,,"[Task(1, 501, 12, 12, 139, 139), Task(3, 111, 9, 9, 162, 162)]","[Task(0, 41, 7, 26, 296, 296), Task(2, 81, 14, 55, 61, 61), Task(4, 22, 5, 17, 104, 104), Task(5, 457, 10, 22, 116, 116)]"
5,1256,0.6963488278556772,,,,"[Task(1, 120, 16, 16, 182, 182), Task(2, 37, 6, 6, 39, 39), Task(3, 91, 16, 16, 342, 342)]","[Task(0, 63, 13, 43, 116, 116), Task(4, 803, 15, 50, 255, 255)]"
6,436,0.6936087741752662,,,,"[Task(2, 212, 9, 9, 19, 19), Task(5, 46, 7, 7, 248, 248)]","[Task(0, 208, 11, 39, 183, 183), Task(1, 167, 15, 45, 125, 125), Task(3, 84, 20, 61, 170, 170), Task(4, 110, 13, 42, 395, 395)]"
7,107,0.696569206659541,,,,"[Task(0, 328, 18, 18, 281, 281), Task(1, 158, 5, 5, 194, 194), Task(4, 118, 22, 22, 298, 298), Task(5, 291, 12, 12, 244, 244), Task(6, 83, 18, 18, 331, 331)]","[Task(2, 220, 19, 42, 293, 293), Task(3, 139, 11, 28, 277, 277)]"
5,75,0.6962250066395733,,,,"[Task(0, 133, 13, 13, 162, 162), Task(1, 147, 18, 18, 311, 311)]","[Task(2, 89, 17, 55, 335, 335), Task(3, 119, 23, 66, 86, 86), Task(4, 109, 10, 29, 256, 256)]"
7,877,0.6955390841049756,,,,"[Task(1, 351, 11, 11, 256, 256), Task(4, 56, 9, 9, 18, 18), Task(5, 301, 14, 14, 131, 131), Task(6, 405, 10, 10, 21, 21)]","[Task(0, 222, 20, 62, 400, 400), Task(2, 112, 24, 52, 159, 159), Task(3, 172, 22, 83, 392, 392)]"
8,3387,0.6880231247306161,,,,"[Task(0, 728, 15, 15, 206, 206), Task(1, 317, 9, 9, 277, 277), Task(5, 285, 16, 16, 149, 149), Task(6, 273, 24, 24, 103, 103)]","[Task(2, 21, 5, 16, 218, 218), Task(3, 452, 20, 53, 176, 176), Task(4, 24, 5, 17, 245, 245), Task(7, 1861, 8, 24, 325, 325)]"
6,162,0.6925659548807283,,,,"[Task(2, 167, 8, 8, 95, 95), Task(3, 31, 5, 5, 195, 195), Task(4, 194, 22, 22, 256, 256), Task(5, 144, 6, 6, 386, 386)]","[Task(0, 127, 17, 48, 197, 197), Task(1, 36, 7, 20, 91, 91)]"
5,1705,0.69173071090299,,,,"[Task(2, 66, 11, 11, 127, 127), Task(4, 25, 5, 5, 297, 297)]","[Task(0, 839, 24, 74, 79, 79), Task(1, 66, 14, 37, 135, 135), Task(3, 83, 7, 21, 128, 128)]"
6,469,0.6949853563971211,,,,"[Task(0, 37, 6, 6, 94, 94), Task(3, 312, 12, 12, 355, 355), Task(4, 340, 14, 14, 134, 134)]","[Task(1, 250, 17, 34, 335, 335), Task(2, 40, 8, 23, 27, 27), Task(5, 81, 15, 40, 304, 304)]"
8,2250,0.6977138804599188,,,,"[Task(1, 56, 8, 8, 67, 67), Task(2, 371, 13, 13, 64, 64), Task(3, 99, 7, 7, 311, 311), Task(5, 94, 6, 6, 217, 217), Task(7, 1002, 18, 18, 27, 27)]","[Task(0, 310, 24, 48, 85, 85), Task(4, 158, 19, 59, 236, 236), Task(6, 112, 19, 73, 390, 390)]"
6,788,0.6973741291902824,,,,"[Task(1, 69, 12, 12, 73, 73), Task(2, 100, 12, 12, 285, 285), Task(3, 89, 5, 5, 348, 348)]","[Task(0, 472, 22, 75, 130, 130), Task(4, 45, 9, 23, 334, 334), Task(5, 149, 15, 60, 342, 342)]"
5,310,0.6941210998301695,,,,"[Task(0, 32, 5, 5, 79, 79), Task(1, 144, 7, 7, 7, 7), Task(2, 59, 12, 12, 372, 372), Task(3, 78, 14, 14, 214, 214)]","[Task(4, 47, 5, 10, 100, 100)]"
5,68,0.695096878316624,,,,"[Task(2, 61, 6, 6, 31, 31), Task(3, 140, 18, 18, 227, 227), Task(4, 45, 5, 5, 247, 247)]","[Task(0, 99, 22, 71, 352, 352), Task(1, 89, 12, 29, 147, 147)]"
6,8062,0.6926180552024945,,,,"[Task(0, 47, 5, 5, 90, 90), Task(1, 94, 14, 14, 280, 280), Task(4, 134, 22, 22, 156, 156)]","[Task(2, 371, 11, 31, 372, 372), Task(3, 42, 10, 29, 207, 207), Task(5, 3907, 21, 68, 329, 329)]"
5,665,0.6964558782784698,,,,"[Task(0, 77, 12, 12, 73, 73), Task(1, 55, 11, 11, 191, 191), Task(3, 122, 24, 24, 26, 26)]","[Task(2, 375, 18, 50, 85, 85), Task(4, 73, 7, 21, 244, 244)]"
5,73,0.6902734677603098,,,,"[Task(0, 96, 11, 11, 278, 278), Task(2, 57, 7, 7, 166, 166), Task(3, 77, 9, 9, 142, 142), Task(4, 125, 17, 17, 92, 92)]","[Task(1, 25, 5, 18, 34, 34)]"
6,578,0.6966220426126781,,,,"[Task(4, 447, 24, 24, 195, 195), Task(5, 168, 18, 18, 198, 198)]","[Task(0, 490, 12, 35, 312, 312), Task(1, 99, 11, 29, 206, 206), Task(2, 23, 5, 12, 172, 172), Task(3, 93, 17, 64, 255, 255)]"
6,1808,0.6970840498911478,,,,"[Task(1, 181, 24, 24, 51, 51), Task(2, 977, 20, 20, 191, 191), Task(5, 101, 15, 15, 191, 191)]","[Task(0, 267, 15, 55, 160, 160), Task(3, 134, 19, 64, 117, 117), Task(4, 81, 16, 62, 142, 142)]"
6,4716,0.6975307411949505,,,,"[Task(0, 121, 19, 19, 290, 290), Task(3, 141, 17, 17, 40, 40), Task(5, 2268, 18, 18, 223, 223)]","[Task(1, 200, 14, 52, 123, 123), Task(2, 51, 11, 33, 99, 99), Task(4, 95, 12, 24, 97, 97)]"
6,338,0.6970387935079355,,,,"[Task(1, 125, 6, 6, 215, 215), Task(2, 106, 18, 18, 309, 309)]","[Task(0, 82, 18, 66, 199, 199), Task(3, 139, 16, 54, 168, 168), Task(4, 180, 16, 39, 280, 280), Task(5, 341, 19, 43, 194, 194)]"
5,29,0.6930448292677395,,,,"[Task(2, 306, 7, 7, 293, 293), Task(3, 26, 5, 5, 374, 374), Task(4, 126, 16, 16, 212, 212)]","[Task(0, 57, 14, 29, 146, 146), Task(1, 57, 6, 18, 163, 163)]"
6,3176,0.6974677357460659,,,,"[Task(0, 244, 20, 20, 273, 273), Task(1, 69, 9, 9, 290, 290), Task(3, 81, 6, 6, 195, 195)]","[Task(2, 104, 24, 67, 350, 350), Task(4, 86, 15, 58, 167, 167), Task(5, 1723, 10, 21, 345, 345)]"
7,3055,0.6931166784299722,,,,"[Task(2, 151, 24, 24, 71, 71), Task(3, 39, 8, 8, 166, 166), Task(5, 222, 20, 20, 179, 179), Task(6, 1543, 24, 24, 190, 190)]","[Task(0, 291, 16, 35, 93, 93), Task(1, 70, 6, 22, 300, 300), Task(4, 133, 11, 31, 57, 57)]"
7,1082,0.6967946224994152,,,,"[Task(0, 106, 24, 24, 349, 349), Task(1, 159, 11, 11, 310, 310), Task(2, 822, 17, 17, 351, 351), Task(3, 210, 13, 13, 320, 320), Task(5, 160, 14, 14, 359, 359), Task(6, 100, 12, 12, 147, 147)]","[Task(4, 126, 14, 51, 250, 250)]"
6,916,0.694048084420402,,,,"[Task(1, 616, 24, 24, 303, 303), Task(2, 180, 22, 22, 308, 308), Task(4, 38, 9, 9, 337, 337), Task(5, 549, 21, 21, 145, 145)]","[Task(0, 23, 5, 14, 390, 390), Task(3, 421, 17, 53, 224, 224)]"
7,335,0.6951322943881949,,,,"[Task(0, 71, 11, 11, 160, 160), Task(2, 92, 10, 10, 42, 42), Task(3, 395, 19, 19, 248, 248)]","[Task(1, 94, 5, 13, 211, 211), Task(4, 139, 22, 63, 314, 314), Task(5, 132, 11, 44, 105, 105), Task(6, 79, 7, 25, 307, 307)]"
8,859,0.695146323109153,,,,"[Task(0, 186, 5, 5, 148, 148), Task(1, 119, 13, 13, 146, 146), Task(2, 236, 24, 24, 343, 343), Task(6, 92, 5, 5, 204, 204)]","[Task(3, 243, 11, 31, 349, 349), Task(4, 49, 12, 34, 362, 362), Task(5, 682, 18, 54, 305, 305), Task(7, 81, 7, 21, 389, 389)]"
